dataset_version,document_version,chunk_version,retriever,question_id,question_type,expected_answerable,needs_human_review,k,rank,retrieved_chunk_id,score,is_gold,latency_ms
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF002,paraphrase,True,False,3,2,7e5199d4-e5c9-40ca-a69f-ea37f52c6ce3,0.9198150634765625,False,0.7346000002144137
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF002,paraphrase,True,False,3,3,a7cf71a5-8426-4d7c-8106-e0754e7cb4bf,0.9092135429382324,False,0.7346000002144137
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF002,paraphrase,True,False,5,1,c78ff32d-ea17-41fd-98ef-2e8872f01df3,5.9642510414123535,True,0.7346000002144137
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF002,paraphrase,True,False,5,2,7e5199d4-e5c9-40ca-a69f-ea37f52c6ce3,0.9198150634765625,False,0.7346000002144137
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF002,paraphrase,True,False,5,3,a7cf71a5-8426-4d7c-8106-e0754e7cb4bf,0.9092135429382324,False,0.7346000002144137
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF002,paraphrase,True,False,5,4,5de4d74d-720e-4d86-a836-f946d70a2d32,0.901841402053833,False,0.7346000002144137
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF002,paraphrase,True,False,5,5,c404e320-0bf2-4325-be92-7a0614f201ca,0.8950620293617249,False,0.7346000002144137
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF002,paraphrase,True,False,10,1,c78ff32d-ea17-41fd-98ef-2e8872f01df3,5.9642510414123535,True,0.7346000002144137
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF002,paraphrase,True,False,10,2,7e5199d4-e5c9-40ca-a69f-ea37f52c6ce3,0.9198150634765625,False,0.7346000002144137
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF002,paraphrase,True,False,10,3,a7cf71a5-8426-4d7c-8106-e0754e7cb4bf,0.9092135429382324,False,0.7346000002144137
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF002,paraphrase,True,False,10,4,5de4d74d-720e-4d86-a836-f946d70a2d32,0.901841402053833,False,0.7346000002144137
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF002,paraphrase,True,False,10,5,c404e320-0bf2-4325-be92-7a0614f201ca,0.8950620293617249,False,0.7346000002144137
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF002,paraphrase,True,False,10,6,73735f01-c9d0-4dd5-8d46-c70045e4b334,0.8702232837677002,False,0.7346000002144137
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF002,paraphrase,True,False,10,7,16efaa44-1554-4748-8407-48fac0bced94,0.8496715426445007,False,0.7346000002144137
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF002,paraphrase,True,False,10,8,30ce28cb-f702-4cce-8105-137e2f73af0d,0.8492841124534607,False,0.7346000002144137
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF002,paraphrase,True,False,10,9,22e6c188-2e4c-4029-b200-7770a3f00e6e,0.8428277373313904,False,0.7346000002144137
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF002,paraphrase,True,False,10,10,70b95f72-95ec-43b5-b76f-657518103256,0.842285692691803,False,0.7346000002144137
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF003,product_specific,True,True,1,1,0f6b0fc1-9d70-479f-a87d-a26e954e2adb,6.894256114959717,False,0.6802000007155584
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF003,product_specific,True,True,3,1,0f6b0fc1-9d70-479f-a87d-a26e954e2adb,6.894256114959717,False,0.6802000007155584
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF003,product_specific,True,True,3,2,ba3d1d87-0c2d-4b67-a0c2-4615c8249c2a,5.875611782073975,True,0.6802000007155584
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF003,product_specific,True,True,3,3,9552a4ac-31b4-43a8-aa92-37bd3e89362a,5.7914910316467285,False,0.6802000007155584
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF003,product_specific,True,True,5,1,0f6b0fc1-9d70-479f-a87d-a26e954e2adb,6.894256114959717,False,0.6802000007155584
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF003,product_specific,True,True,5,2,ba3d1d87-0c2d-4b67-a0c2-4615c8249c2a,5.875611782073975,True,0.6802000007155584
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF003,product_specific,True,True,5,3,9552a4ac-31b4-43a8-aa92-37bd3e89362a,5.7914910316467285,False,0.6802000007155584
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF003,product_specific,True,True,5,4,84c0a864-176f-4776-a15e-167fc2518e5d,4.635169506072998,False,0.6802000007155584
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF003,product_specific,True,True,5,5,324bc249-0e84-46e9-b77f-856c76cd5353,1.3938252925872803,False,0.6802000007155584
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF003,product_specific,True,True,10,1,0f6b0fc1-9d70-479f-a87d-a26e954e2adb,6.894256114959717,False,0.6802000007155584
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF003,product_specific,True,True,10,2,ba3d1d87-0c2d-4b67-a0c2-4615c8249c2a,5.875611782073975,True,0.6802000007155584
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF003,product_specific,True,True,10,3,9552a4ac-31b4-43a8-aa92-37bd3e89362a,5.7914910316467285,False,0.6802000007155584
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF003,product_specific,True,True,10,4,84c0a864-176f-4776-a15e-167fc2518e5d,4.635169506072998,False,0.6802000007155584
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF003,product_specific,True,True,10,5,324bc249-0e84-46e9-b77f-856c76cd5353,1.3938252925872803,False,0.6802000007155584
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF003,product_specific,True,True,10,6,4d18d11e-2a92-4690-8a64-46653931483e,0.8981029391288757,False,0.6802000007155584
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF003,product_specific,True,True,10,7,81a83ec4-b5d1-4305-9f44-93e5fa935ffe,0.8182902336120605,False,0.6802000007155584
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF003,product_specific,True,True,10,8,b66e5419-8a9c-47f4-866d-ebdb95b174b2,0.7539885640144348,False,0.6802000007155584
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF003,product_specific,True,True,10,9,1b376f6f-5ee5-4d05-a585-f3aa6b7ee824,0.7415080070495605,False,0.6802000007155584
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF003,product_specific,True,True,10,10,b7876bcb-b1d0-409a-831d-45e59e35a44e,0.7230057716369629,False,0.6802000007155584
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF004,product_specific,True,True,1,1,63b53156-440d-40c1-bc88-5c07c23ae77f,5.776729106903076,False,0.6682000002911082
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF004,product_specific,True,True,3,1,63b53156-440d-40c1-bc88-5c07c23ae77f,5.776729106903076,False,0.6682000002911082
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF004,product_specific,True,True,3,2,a7cf71a5-8426-4d7c-8106-e0754e7cb4bf,4.858514785766602,False,0.6682000002911082
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF004,product_specific,True,True,3,3,71d2e37c-44e2-4972-8e6b-a6449c2f8404,2.6328694820404053,False,0.6682000002911082
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF004,product_specific,True,True,5,1,63b53156-440d-40c1-bc88-5c07c23ae77f,5.776729106903076,False,0.6682000002911082
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF004,product_specific,True,True,5,2,a7cf71a5-8426-4d7c-8106-e0754e7cb4bf,4.858514785766602,False,0.6682000002911082
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF004,product_specific,True,True,5,3,71d2e37c-44e2-4972-8e6b-a6449c2f8404,2.6328694820404053,False,0.6682000002911082
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF004,product_specific,True,True,5,4,ffcf7308-6e83-47bc-a519-0b4b7ba44562,2.3771347999572754,True,0.6682000002911082
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF004,product_specific,True,True,5,5,d3b7d61b-50f0-4b96-a770-785a9f3c3886,1.2342151403427124,False,0.6682000002911082
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF004,product_specific,True,True,10,1,63b53156-440d-40c1-bc88-5c07c23ae77f,5.776729106903076,False,0.6682000002911082
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF004,product_specific,True,True,10,2,a7cf71a5-8426-4d7c-8106-e0754e7cb4bf,4.858514785766602,False,0.6682000002911082
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF004,product_specific,True,True,10,3,71d2e37c-44e2-4972-8e6b-a6449c2f8404,2.6328694820404053,False,0.6682000002911082
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF004,product_specific,True,True,10,4,ffcf7308-6e83-47bc-a519-0b4b7ba44562,2.3771347999572754,True,0.6682000002911082
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF004,product_specific,True,True,10,5,d3b7d61b-50f0-4b96-a770-785a9f3c3886,1.2342151403427124,False,0.6682000002911082
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF004,product_specific,True,True,10,6,4d18d11e-2a92-4690-8a64-46653931483e,1.1490838527679443,False,0.6682000002911082
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF004,product_specific,True,True,10,7,81a83ec4-b5d1-4305-9f44-93e5fa935ffe,1.0469669103622437,False,0.6682000002911082
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF004,product_specific,True,True,10,8,7c33fbb7-e931-4f6b-9520-23875ec9ee5b,0.9736436009407043,False,0.6682000002911082
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF004,product_specific,True,True,10,9,1b376f6f-5ee5-4d05-a585-f3aa6b7ee824,0.9487273693084717,False,0.6682000002911082
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF004,product_specific,True,True,10,10,23c6ca0d-04bf-4081-b90a-9819029dcd73,0.9099183082580566,True,0.6682000002911082
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF005,temporal,True,True,1,1,63b53156-440d-40c1-bc88-5c07c23ae77f,12.47430419921875,True,0.8503000008204253
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF005,temporal,True,True,3,1,63b53156-440d-40c1-bc88-5c07c23ae77f,12.47430419921875,True,0.8503000008204253
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF005,temporal,True,True,3,2,4d18d11e-2a92-4690-8a64-46653931483e,5.747880935668945,False,0.8503000008204253
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF005,temporal,True,True,3,3,81a83ec4-b5d1-4305-9f44-93e5fa935ffe,5.261359691619873,False,0.8503000008204253
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF005,temporal,True,True,5,1,63b53156-440d-40c1-bc88-5c07c23ae77f,12.47430419921875,True,0.8503000008204253
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF005,temporal,True,True,5,2,4d18d11e-2a92-4690-8a64-46653931483e,5.747880935668945,False,0.8503000008204253
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF005,temporal,True,True,5,3,81a83ec4-b5d1-4305-9f44-93e5fa935ffe,5.261359691619873,False,0.8503000008204253
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF005,temporal,True,True,5,4,1033ac46-dec8-493e-b577-7f5ad80f8e86,5.13101863861084,False,0.8503000008204253
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF005,temporal,True,True,5,5,09f3c6d5-9e0c-4545-960f-b16c69abbeb1,5.051819801330566,False,0.8503000008204253
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF005,temporal,True,True,10,1,63b53156-440d-40c1-bc88-5c07c23ae77f,12.47430419921875,True,0.8503000008204253
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF005,temporal,True,True,10,2,4d18d11e-2a92-4690-8a64-46653931483e,5.747880935668945,False,0.8503000008204253
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF005,temporal,True,True,10,3,81a83ec4-b5d1-4305-9f44-93e5fa935ffe,5.261359691619873,False,0.8503000008204253
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF005,temporal,True,True,10,4,1033ac46-dec8-493e-b577-7f5ad80f8e86,5.13101863861084,False,0.8503000008204253
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF005,temporal,True,True,10,5,09f3c6d5-9e0c-4545-960f-b16c69abbeb1,5.051819801330566,False,0.8503000008204253
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF005,temporal,True,True,10,6,1b376f6f-5ee5-4d05-a585-f3aa6b7ee824,4.790327072143555,False,0.8503000008204253
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF005,temporal,True,True,10,7,23c6ca0d-04bf-4081-b90a-9819029dcd73,4.603373050689697,False,0.8503000008204253
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF005,temporal,True,True,10,8,ba3d1d87-0c2d-4b67-a0c2-4615c8249c2a,4.532668590545654,False,0.8503000008204253
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF005,temporal,True,True,10,9,646d4165-73db-4f69-84da-5f393cd81988,4.532668590545654,False,0.8503000008204253
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF005,temporal,True,True,10,10,0f6b0fc1-9d70-479f-a87d-a26e954e2adb,4.430646896362305,False,0.8503000008204253
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF006,temporal,True,True,1,1,63b53156-440d-40c1-bc88-5c07c23ae77f,14.478358268737793,True,0.846199998704833
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF006,temporal,True,True,3,1,63b53156-440d-40c1-bc88-5c07c23ae77f,14.478358268737793,True,0.846199998704833
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF006,temporal,True,True,3,2,71d2e37c-44e2-4972-8e6b-a6449c2f8404,10.167869567871094,True,0.846199998704833
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF006,temporal,True,True,3,3,ffcf7308-6e83-47bc-a519-0b4b7ba44562,9.29672908782959,False,0.846199998704833
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF006,temporal,True,True,5,1,63b53156-440d-40c1-bc88-5c07c23ae77f,14.478358268737793,True,0.846199998704833
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF006,temporal,True,True,5,2,71d2e37c-44e2-4972-8e6b-a6449c2f8404,10.167869567871094,True,0.846199998704833
transfusion-retrieval-v2,sha256:5fc6a9a0d5ff5721954fad8f2855c204301e59ef0b28a91d8d9bdbaf48cb659b,4,bm25,TF006,temporal,True,True,5,3,ffcf7308-6e83-47bc-a519-0b4b7ba44562,9.29672908782959,False,0.846199998704833
