retriever,question_id,question_type,rank,retrieved_chunk_id,score,is_gold,latency_ms
bm25_current,TF006,temporal,2,71d2e37c-44e2-4972-8e6b-a6449c2f8404,10.167869567871094,True,0.9949000004780828
bm25_current,TF006,temporal,3,ffcf7308-6e83-47bc-a519-0b4b7ba44562,9.29672908782959,False,0.9949000004780828
bm25_current,TF006,temporal,4,3ecc27b9-634c-4026-b44e-e01123aa0467,7.5415730476379395,False,0.9949000004780828
bm25_current,TF006,temporal,5,1033ac46-dec8-493e-b577-7f5ad80f8e86,7.459507942199707,False,0.9949000004780828
bm25_current,TF006,temporal,6,09f3c6d5-9e0c-4545-960f-b16c69abbeb1,7.369272232055664,False,0.9949000004780828
bm25_current,TF006,temporal,7,4d18d11e-2a92-4690-8a64-46653931483e,6.227200031280518,False,0.9949000004780828
bm25_current,TF006,temporal,8,81a83ec4-b5d1-4305-9f44-93e5fa935ffe,5.167898654937744,False,0.9949000004780828
bm25_current,TF006,temporal,9,1b376f6f-5ee5-4d05-a585-f3aa6b7ee824,4.722105503082275,False,0.9949000004780828
bm25_current,TF006,temporal,10,23c6ca0d-04bf-4081-b90a-9819029dcd73,4.54464054107666,False,0.9949000004780828
bm25_current,TF007,temporal,1,5de4d74d-720e-4d86-a836-f946d70a2d32,7.858088493347168,False,0.9223000006386428
bm25_current,TF007,temporal,2,71d2e37c-44e2-4972-8e6b-a6449c2f8404,6.282154083251953,False,0.9223000006386428
bm25_current,TF007,temporal,3,c404e320-0bf2-4325-be92-7a0614f201ca,5.21891450881958,False,0.9223000006386428
bm25_current,TF007,temporal,4,ffcf7308-6e83-47bc-a519-0b4b7ba44562,5.140227317810059,False,0.9223000006386428
bm25_current,TF007,temporal,5,8259ed27-8646-4502-a959-aab1e9f1770f,4.400979995727539,False,0.9223000006386428
bm25_current,TF007,temporal,6,15e829a9-a475-429d-b0e3-5c34bfbd3ab7,3.977898597717285,False,0.9223000006386428
bm25_current,TF007,temporal,7,f4580736-a09e-471f-93d2-8089c695eb67,3.7442660331726074,False,0.9223000006386428
bm25_current,TF007,temporal,8,b10b8f1c-ed17-44ca-8d7c-1a4f19a12c67,3.6728756427764893,False,0.9223000006386428
bm25_current,TF007,temporal,9,b66e5419-8a9c-47f4-866d-ebdb95b174b2,2.1072566509246826,False,0.9223000006386428
bm25_current,TF007,temporal,10,0a4f11c7-39e8-41fe-bd14-48456671f531,1.4438905715942383,False,0.9223000006386428
bm25_current,TF008,product_specific,1,9131e9a9-eff3-4f4e-a20b-4bdd456c35bc,6.0372209548950195,False,0.5336999993232894
bm25_current,TF008,product_specific,2,e96acbc9-66b4-4df4-953b-3f7b0a846bbc,5.671143531799316,True,0.5336999993232894
bm25_current,TF008,product_specific,3,d4c1a9ca-23c5-4ae0-9a51-c56675b2e6d1,5.000271797180176,False,0.5336999993232894
bm25_current,TF008,product_specific,4,54fdf811-dedd-4016-b144-3e4bfdcd67c8,4.95124626159668,False,0.5336999993232894
bm25_current,TF008,product_specific,5,4d18d11e-2a92-4690-8a64-46653931483e,3.196270704269409,False,0.5336999993232894
bm25_current,TF008,product_specific,6,3abbb958-eafe-4ffe-bcfc-dafa7349c15c,3.0214383602142334,False,0.5336999993232894
bm25_current,TF008,product_specific,7,81a83ec4-b5d1-4305-9f44-93e5fa935ffe,2.912224054336548,False,0.5336999993232894
bm25_current,TF008,product_specific,8,1b376f6f-5ee5-4d05-a585-f3aa6b7ee824,2.638962745666504,False,0.5336999993232894
bm25_current,TF008,product_specific,9,b7876bcb-b1d0-409a-831d-45e59e35a44e,2.5731148719787598,False,0.5336999993232894
bm25_current,TF008,product_specific,10,23c6ca0d-04bf-4081-b90a-9819029dcd73,2.5310120582580566,False,0.5336999993232894
bm25_current,TF009,product_specific,1,9131e9a9-eff3-4f4e-a20b-4bdd456c35bc,8.340328216552734,False,1.0981999994328362
bm25_current,TF009,product_specific,2,d4c1a9ca-23c5-4ae0-9a51-c56675b2e6d1,5.195579528808594,True,1.0981999994328362
bm25_current,TF009,product_specific,3,fbf62ef9-25b7-437c-98d8-c4934fba0fe6,4.584576606750488,False,1.0981999994328362
bm25_current,TF009,product_specific,4,e96acbc9-66b4-4df4-953b-3f7b0a846bbc,4.372694492340088,False,1.0981999994328362
bm25_current,TF009,product_specific,5,2cea4ea7-7aaf-4c54-ac4e-b660de52065d,4.310486316680908,False,1.0981999994328362
bm25_current,TF009,product_specific,6,3abbb958-eafe-4ffe-bcfc-dafa7349c15c,4.2608842849731445,False,1.0981999994328362
bm25_current,TF009,product_specific,7,b66e5419-8a9c-47f4-866d-ebdb95b174b2,4.247298717498779,False,1.0981999994328362
bm25_current,TF009,product_specific,8,e62b0c91-ff0c-43b2-9bd5-ff173d9f8bc0,4.0696516036987305,False,1.0981999994328362
bm25_current,TF009,product_specific,9,4c0dde2a-0432-4cb2-ad33-987f5979ff76,3.84786319732666,False,1.0981999994328362
bm25_current,TF009,product_specific,10,dfb2693a-e821-4d6e-bbcc-0dbf3dc2a2ae,3.7838845252990723,False,1.0981999994328362
bm25_current,TF010,product_specific,1,54fdf811-dedd-4016-b144-3e4bfdcd67c8,9.561455726623535,True,0.4505000006247428
bm25_current,TF010,product_specific,2,d4c1a9ca-23c5-4ae0-9a51-c56675b2e6d1,9.034183502197266,False,0.4505000006247428
bm25_current,TF010,product_specific,3,9131e9a9-eff3-4f4e-a20b-4bdd456c35bc,7.510224342346191,True,0.4505000006247428
bm25_current,TF010,product_specific,4,e96acbc9-66b4-4df4-953b-3f7b0a846bbc,4.620869159698486,False,0.4505000006247428
bm25_current,TF010,product_specific,5,df699ccc-6f51-4281-b4a4-f3d2a20631e0,4.1182122230529785,False,0.4505000006247428
bm25_current,TF010,product_specific,6,3abbb958-eafe-4ffe-bcfc-dafa7349c15c,3.0214383602142334,False,0.4505000006247428
bm25_current,TF010,product_specific,7,919e93ca-fed9-4dde-b9b8-f870e207a3f3,1.8727848529815674,False,0.4505000006247428
bm25_current,TF010,product_specific,8,fb4884e3-8fea-42fa-b996-7e9c333e7fef,0.0,False,0.4505000006247428
bm25_current,TF010,product_specific,9,761b9529-5b18-4262-8174-6062c35fb31c,0.0,False,0.4505000006247428
bm25_current,TF010,product_specific,10,c78ff32d-ea17-41fd-98ef-2e8872f01df3,0.0,False,0.4505000006247428
bm25_current,TF011,paraphrase,1,9131e9a9-eff3-4f4e-a20b-4bdd456c35bc,7.8806376457214355,False,0.7986999999047839
bm25_current,TF011,paraphrase,2,d4c1a9ca-23c5-4ae0-9a51-c56675b2e6d1,5.195580005645752,False,0.7986999999047839
bm25_current,TF011,paraphrase,3,2cea4ea7-7aaf-4c54-ac4e-b660de52065d,5.016517639160156,False,0.7986999999047839
bm25_current,TF011,paraphrase,4,fbf62ef9-25b7-437c-98d8-c4934fba0fe6,4.652316093444824,False,0.7986999999047839
bm25_current,TF011,paraphrase,5,e96acbc9-66b4-4df4-953b-3f7b0a846bbc,4.372694492340088,False,0.7986999999047839
bm25_current,TF011,paraphrase,6,d3b7d61b-50f0-4b96-a770-785a9f3c3886,4.369418144226074,False,0.7986999999047839
bm25_current,TF011,paraphrase,7,dfb2693a-e821-4d6e-bbcc-0dbf3dc2a2ae,4.246716022491455,False,0.7986999999047839
bm25_current,TF011,paraphrase,8,e62b0c91-ff0c-43b2-9bd5-ff173d9f8bc0,4.0696516036987305,False,0.7986999999047839
bm25_current,TF011,paraphrase,9,4c0dde2a-0432-4cb2-ad33-987f5979ff76,3.84786319732666,False,0.7986999999047839
bm25_current,TF011,paraphrase,10,b66e5419-8a9c-47f4-866d-ebdb95b174b2,3.783297300338745,False,0.7986999999047839
bm25_current,TF012,product_specific,1,2cea4ea7-7aaf-4c54-ac4e-b660de52065d,10.292105674743652,False,1.216799999383511
bm25_current,TF012,product_specific,2,bc88f538-e881-4c81-85e9-fca20614315d,8.61343002319336,True,1.216799999383511
bm25_current,TF012,product_specific,3,21efe016-3004-45f3-a070-29ce2ecb0019,8.397099494934082,False,1.216799999383511
bm25_current,TF012,product_specific,4,9b6cc313-9a59-4387-a5ce-2ed14389a0a7,7.5611443519592285,False,1.216799999383511
bm25_current,TF012,product_specific,5,5de4d74d-720e-4d86-a836-f946d70a2d32,7.242742538452148,False,1.216799999383511
bm25_current,TF012,product_specific,6,b66e5419-8a9c-47f4-866d-ebdb95b174b2,6.799587249755859,False,1.216799999383511
bm25_current,TF012,product_specific,7,e62b0c91-ff0c-43b2-9bd5-ff173d9f8bc0,5.039976596832275,False,1.216799999383511
bm25_current,TF012,product_specific,8,23c6ca0d-04bf-4081-b90a-9819029dcd73,4.163450241088867,False,1.216799999383511
bm25_current,TF012,product_specific,9,4c0dde2a-0432-4cb2-ad33-987f5979ff76,3.1096293926239014,False,1.216799999383511
bm25_current,TF012,product_specific,10,73735f01-c9d0-4dd5-8d46-c70045e4b334,2.873859405517578,False,1.216799999383511
bm25_current,TF013,product_specific,1,2cea4ea7-7aaf-4c54-ac4e-b660de52065d,16.646203994750977,False,0.9540999999444466
bm25_current,TF013,product_specific,2,21efe016-3004-45f3-a070-29ce2ecb0019,14.344087600708008,False,0.9540999999444466
bm25_current,TF013,product_specific,3,bc88f538-e881-4c81-85e9-fca20614315d,10.15517520904541,False,0.9540999999444466
bm25_current,TF013,product_specific,4,b66e5419-8a9c-47f4-866d-ebdb95b174b2,9.404409408569336,True,0.9540999999444466
bm25_current,TF013,product_specific,5,3abbb958-eafe-4ffe-bcfc-dafa7349c15c,7.678774356842041,False,0.9540999999444466
bm25_current,TF013,product_specific,6,22e6c188-2e4c-4029-b200-7770a3f00e6e,6.105709552764893,False,0.9540999999444466
bm25_current,TF013,product_specific,7,4c0dde2a-0432-4cb2-ad33-987f5979ff76,4.8308916091918945,False,0.9540999999444466
bm25_current,TF013,product_specific,8,fbf62ef9-25b7-437c-98d8-c4934fba0fe6,3.7905309200286865,False,0.9540999999444466
bm25_current,TF013,product_specific,9,48b9789d-5088-4ba1-a82a-be3a6396ce85,3.5334229469299316,False,0.9540999999444466
bm25_current,TF013,product_specific,10,dfb2693a-e821-4d6e-bbcc-0dbf3dc2a2ae,3.319883108139038,False,0.9540999999444466
bm25_current,TF014,temporal,1,b66e5419-8a9c-47f4-866d-ebdb95b174b2,20.310565948486328,True,0.6567999998878804
bm25_current,TF014,temporal,2,2cea4ea7-7aaf-4c54-ac4e-b660de52065d,16.02041244506836,False,0.6567999998878804
bm25_current,TF014,temporal,3,21efe016-3004-45f3-a070-29ce2ecb0019,14.604875564575195,True,0.6567999998878804
bm25_current,TF014,temporal,4,9552a4ac-31b4-43a8-aa92-37bd3e89362a,5.974932670593262,False,0.6567999998878804
bm25_current,TF014,temporal,5,bc88f538-e881-4c81-85e9-fca20614315d,5.920632839202881,False,0.6567999998878804
bm25_current,TF014,temporal,6,4c0dde2a-0432-4cb2-ad33-987f5979ff76,4.8308916091918945,False,0.6567999998878804
bm25_current,TF014,temporal,7,84c0a864-176f-4776-a15e-167fc2518e5d,4.772139072418213,False,0.6567999998878804
bm25_current,TF014,temporal,8,fbf62ef9-25b7-437c-98d8-c4934fba0fe6,4.584576606750488,False,0.6567999998878804
bm25_current,TF014,temporal,9,3abbb958-eafe-4ffe-bcfc-dafa7349c15c,4.2608842849731445,False,0.6567999998878804
bm25_current,TF014,temporal,10,dfb2693a-e821-4d6e-bbcc-0dbf3dc2a2ae,3.7838845252990723,False,0.6567999998878804
bm25_current,TF015,product_specific,1,2cea4ea7-7aaf-4c54-ac4e-b660de52065d,13.16294002532959,False,1.177300000563264
bm25_current,TF015,product_specific,2,21efe016-3004-45f3-a070-29ce2ecb0019,12.84581184387207,True,1.177300000563264
bm25_current,TF015,product_specific,3,b66e5419-8a9c-47f4-866d-ebdb95b174b2,6.1967058181762695,False,1.177300000563264
bm25_current,TF015,product_specific,4,bc88f538-e881-4c81-85e9-fca20614315d,4.458576202392578,False,1.177300000563264
bm25_current,TF015,product_specific,5,4c0dde2a-0432-4cb2-ad33-987f5979ff76,2.52020001411438,False,1.177300000563264
bm25_current,TF015,product_specific,6,f7a9837d-f8db-4461-abd8-a3607db2276f,2.028798818588257,False,1.177300000563264
bm25_current,TF015,product_specific,7,22e6c188-2e4c-4029-b200-7770a3f00e6e,1.379338264465332,False,1.177300000563264
bm25_current,TF015,product_specific,8,48b9789d-5088-4ba1-a82a-be3a6396ce85,1.0481468439102173,False,1.177300000563264
bm25_current,TF015,product_specific,9,9b6cc313-9a59-4387-a5ce-2ed14389a0a7,0.9718410968780518,False,1.177300000563264
bm25_current,TF015,product_specific,10,5de4d74d-720e-4d86-a836-f946d70a2d32,0.9309166073799133,False,1.177300000563264
bm25_current,TF016,paraphrase,1,2cea4ea7-7aaf-4c54-ac4e-b660de52065d,16.02041244506836,False,1.0973999997077044
bm25_current,TF016,paraphrase,2,21efe016-3004-45f3-a070-29ce2ecb0019,14.604875564575195,False,1.0973999997077044
bm25_current,TF016,paraphrase,3,b66e5419-8a9c-47f4-866d-ebdb95b174b2,13.2290620803833,False,1.0973999997077044
bm25_current,TF016,paraphrase,4,bc88f538-e881-4c81-85e9-fca20614315d,5.920633316040039,False,1.0973999997077044
bm25_current,TF016,paraphrase,5,4c0dde2a-0432-4cb2-ad33-987f5979ff76,4.830891132354736,True,1.0973999997077044
bm25_current,TF016,paraphrase,6,fbf62ef9-25b7-437c-98d8-c4934fba0fe6,4.584576606750488,False,1.0973999997077044
bm25_current,TF016,paraphrase,7,4d18d11e-2a92-4690-8a64-46653931483e,4.343789100646973,False,1.0973999997077044
bm25_current,TF016,paraphrase,8,3abbb958-eafe-4ffe-bcfc-dafa7349c15c,4.2608842849731445,False,1.0973999997077044
bm25_current,TF016,paraphrase,9,eda54b74-cd2f-4808-8175-bcc5b916ce90,3.9129605293273926,False,1.0973999997077044
bm25_current,TF016,paraphrase,10,e62b0c91-ff0c-43b2-9bd5-ff173d9f8bc0,3.8392069339752197,False,1.0973999997077044
bm25_current,TF017,procedure,1,d4c1a9ca-23c5-4ae0-9a51-c56675b2e6d1,6.5267109870910645,False,1.330000000052678
bm25_current,TF017,procedure,2,22e6c188-2e4c-4029-b200-7770a3f00e6e,4.547313690185547,True,1.330000000052678
bm25_current,TF017,procedure,3,b225ae64-72d2-4e59-81c0-57f5d8438666,4.067415237426758,True,1.330000000052678
bm25_current,TF017,procedure,4,fd678588-5ac2-400d-95c5-3309537781ec,3.923882007598877,False,1.330000000052678
bm25_current,TF017,procedure,5,eda54b74-cd2f-4808-8175-bcc5b916ce90,3.8960189819335938,False,1.330000000052678
bm25_current,TF017,procedure,6,7adacb8c-91c0-4ea7-8d82-7505eeac5042,3.8598742485046387,True,1.330000000052678
bm25_current,TF017,procedure,7,3abbb958-eafe-4ffe-bcfc-dafa7349c15c,3.721762180328369,False,1.330000000052678
bm25_current,TF017,procedure,8,9552a4ac-31b4-43a8-aa92-37bd3e89362a,3.317979335784912,False,1.330000000052678
bm25_current,TF017,procedure,9,7e68f70a-ba74-4eb8-bbae-c7e9f7340567,3.1289350986480713,True,1.330000000052678
bm25_current,TF017,procedure,10,74c0eabe-77c7-4dbf-a321-27966a12fafb,3.0926811695098877,True,1.330000000052678
bm25_current,TF018,temporal,1,30ce28cb-f702-4cce-8105-137e2f73af0d,6.516515731811523,True,1.1475000001155422
bm25_current,TF018,temporal,2,d3b7d61b-50f0-4b96-a770-785a9f3c3886,6.205209732055664,False,1.1475000001155422
bm25_current,TF018,temporal,3,70b95f72-95ec-43b5-b76f-657518103256,6.130585193634033,False,1.1475000001155422
bm25_current,TF018,temporal,4,0a4f11c7-39e8-41fe-bd14-48456671f531,6.049788475036621,False,1.1475000001155422
bm25_current,TF018,temporal,5,22e6c188-2e4c-4029-b200-7770a3f00e6e,5.939718723297119,False,1.1475000001155422
bm25_current,TF018,temporal,6,48b9789d-5088-4ba1-a82a-be3a6396ce85,5.870181560516357,False,1.1475000001155422
bm25_current,TF018,temporal,7,f1611d72-8c47-41f8-bfee-99d5ffdfe12a,5.778292179107666,False,1.1475000001155422
bm25_current,TF018,temporal,8,cfff9bf0-05e4-4179-a793-f3c705d04812,5.397531986236572,False,1.1475000001155422
bm25_current,TF018,temporal,9,a952e706-800e-493c-886a-8f06602fb2be,4.3017683029174805,False,1.1475000001155422
bm25_current,TF018,temporal,10,b8c70ff9-e1b2-40ce-9a0a-f65a53899d13,1.5362286567687988,False,1.1475000001155422
bm25_current,TF019,preparation,1,d3b7d61b-50f0-4b96-a770-785a9f3c3886,11.401407241821289,True,1.3327000006029266
bm25_current,TF019,preparation,2,30ce28cb-f702-4cce-8105-137e2f73af0d,7.857677936553955,False,1.3327000006029266
bm25_current,TF019,preparation,3,22e6c188-2e4c-4029-b200-7770a3f00e6e,7.219790458679199,False,1.3327000006029266
bm25_current,TF019,preparation,4,9131e9a9-eff3-4f4e-a20b-4bdd456c35bc,7.155525207519531,False,1.3327000006029266
bm25_current,TF019,preparation,5,9552a4ac-31b4-43a8-aa92-37bd3e89362a,6.074146270751953,False,1.3327000006029266
bm25_current,TF019,preparation,6,0a4f11c7-39e8-41fe-bd14-48456671f531,5.4441328048706055,False,1.3327000006029266
bm25_current,TF019,preparation,7,70b95f72-95ec-43b5-b76f-657518103256,5.40863561630249,False,1.3327000006029266
bm25_current,TF019,preparation,8,48b9789d-5088-4ba1-a82a-be3a6396ce85,5.307383060455322,False,1.3327000006029266
bm25_current,TF019,preparation,9,f1611d72-8c47-41f8-bfee-99d5ffdfe12a,5.166721343994141,False,1.3327000006029266
bm25_current,TF019,preparation,10,f9cfc75b-a5e7-4633-a798-4b17ea462325,4.900941371917725,False,1.3327000006029266
bm25_current,TF020,temporal,1,0a4f11c7-39e8-41fe-bd14-48456671f531,13.441629409790039,True,1.3016000002608052
bm25_current,TF020,temporal,2,48b9789d-5088-4ba1-a82a-be3a6396ce85,11.625682830810547,False,1.3016000002608052
bm25_current,TF020,temporal,3,d3b7d61b-50f0-4b96-a770-785a9f3c3886,8.911781311035156,False,1.3016000002608052
bm25_current,TF020,temporal,4,cfff9bf0-05e4-4179-a793-f3c705d04812,6.723996639251709,False,1.3016000002608052
bm25_current,TF020,temporal,5,70b95f72-95ec-43b5-b76f-657518103256,6.627816200256348,True,1.3016000002608052
bm25_current,TF020,temporal,6,30ce28cb-f702-4cce-8105-137e2f73af0d,6.516515731811523,False,1.3016000002608052
bm25_current,TF020,temporal,7,22e6c188-2e4c-4029-b200-7770a3f00e6e,5.939718723297119,False,1.3016000002608052
bm25_current,TF020,temporal,8,f1611d72-8c47-41f8-bfee-99d5ffdfe12a,5.778292179107666,False,1.3016000002608052
bm25_current,TF020,temporal,9,a952e706-800e-493c-886a-8f06602fb2be,4.3017683029174805,False,1.3016000002608052
bm25_current,TF020,temporal,10,b8c70ff9-e1b2-40ce-9a0a-f65a53899d13,2.589033365249634,False,1.3016000002608052
bm25_current,TF021,preparation,1,73735f01-c9d0-4dd5-8d46-c70045e4b334,8.644279479980469,True,1.1311000007481198
bm25_current,TF021,preparation,2,919e93ca-fed9-4dde-b9b8-f870e207a3f3,5.588634490966797,False,1.1311000007481198
bm25_current,TF021,preparation,3,e62b0c91-ff0c-43b2-9bd5-ff173d9f8bc0,5.015397548675537,False,1.1311000007481198
bm25_current,TF021,preparation,4,b7876bcb-b1d0-409a-831d-45e59e35a44e,4.509583473205566,False,1.1311000007481198
bm25_current,TF021,preparation,5,6ffcd319-e868-444b-b6fe-8d192a4de3ff,4.417672634124756,False,1.1311000007481198
bm25_current,TF021,preparation,6,16efaa44-1554-4748-8407-48fac0bced94,4.405827045440674,False,1.1311000007481198
bm25_current,TF021,preparation,7,cfff9bf0-05e4-4179-a793-f3c705d04812,4.048162460327148,False,1.1311000007481198
bm25_current,TF021,preparation,8,b0d368a1-d0fc-4b8b-8567-e190cf462986,4.019526481628418,False,1.1311000007481198
bm25_current,TF021,preparation,9,74c0eabe-77c7-4dbf-a321-27966a12fafb,3.957832098007202,False,1.1311000007481198
bm25_current,TF021,preparation,10,23c6ca0d-04bf-4081-b90a-9819029dcd73,3.8351571559906006,False,1.1311000007481198
bm25_current,TF022,preparation,1,9552a4ac-31b4-43a8-aa92-37bd3e89362a,10.136932373046875,False,1.4731000001120265
bm25_current,TF022,preparation,2,84c0a864-176f-4776-a15e-167fc2518e5d,9.774299621582031,False,1.4731000001120265
bm25_current,TF022,preparation,3,74c0eabe-77c7-4dbf-a321-27966a12fafb,8.958414077758789,False,1.4731000001120265
bm25_current,TF022,preparation,4,36bac780-b1a2-42dc-8cca-3605f80c5521,5.997069358825684,False,1.4731000001120265
bm25_current,TF022,preparation,5,7e5199d4-e5c9-40ca-a69f-ea37f52c6ce3,5.834932804107666,False,1.4731000001120265
bm25_current,TF022,preparation,6,8f3ed830-3a06-41c6-8b06-cfcf6d36a83c,5.681777000427246,False,1.4731000001120265
bm25_current,TF022,preparation,7,b0d368a1-d0fc-4b8b-8567-e190cf462986,5.508952617645264,False,1.4731000001120265
bm25_current,TF022,preparation,8,6ffcd319-e868-444b-b6fe-8d192a4de3ff,4.947652339935303,True,1.4731000001120265
bm25_current,TF022,preparation,9,eda54b74-cd2f-4808-8175-bcc5b916ce90,4.89924955368042,False,1.4731000001120265
